num,tag,parent_tag,depth,children
LongTermInvestmentsAndReceivablesNet,AssetsNoncurrent,3,LongTermInvestments|LongTermAccountsNotesAndLoansReceivableNetNoncurrent|DueFromRelatedPartiesNoncurrent|CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesNoncurrent|InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures|EquityMethodInvestments|CostMethodInvestments|AdvancesToAffiliate|MarketableSecuritiesNoncurrent|AvailableForSaleSecuritiesNoncurrent|AvailableForSaleSecuritiesEquitySecuritiesNoncurrent|AvailableForSaleSecuritiesDebtSecuritiesNoncurrent|HeldToMaturitySecuritiesNoncurrent|OtherMarketableSecuritiesNoncurrent|InvestmentInPhysicalCommodities|HealthCareTrustFundAssetsLimitedAsToUseNoncurrent|OtherLongTermInvestments|AuctionRateSecuritiesNoncurrent|AccountsReceivableNetNoncurrent|AccountsReceivableGrossNoncurrent|AllowanceForDoubtfulAccountsReceivableNoncurrent|NotesAndLoansReceivableNetNoncurrent|NotesAndLoansReceivableGrossNoncurrent|AllowanceForNotesAndLoansReceivableNoncurrent
LongTermInvestments,LongTermInvestmentsAndReceivablesNet,4,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures|MarketableSecuritiesNoncurrent|InvestmentInPhysicalCommodities|HealthCareTrustFundAssetsLimitedAsToUseNoncurrent|OtherLongTermInvestments|AuctionRateSecuritiesNoncurrent
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LongTermInvestmentsAndReceivablesNet,4,EquityMethodInvestments|CostMethodInvestments|AdvancesToAffiliate
EquityMethodInvestments,LongTermInvestmentsAndReceivablesNet,4,
CostMethodInvestments,LongTermInvestmentsAndReceivablesNet,4,
AdvancesToAffiliate,LongTermInvestmentsAndReceivablesNet,4,
MarketableSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,AvailableForSaleSecuritiesNoncurrent|HeldToMaturitySecuritiesNoncurrent|OtherMarketableSecuritiesNoncurrent
AvailableForSaleSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,AvailableForSaleSecuritiesEquitySecuritiesNoncurrent|AvailableForSaleSecuritiesDebtSecuritiesNoncurrent
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
HeldToMaturitySecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
OtherMarketableSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
InvestmentInPhysicalCommodities,LongTermInvestmentsAndReceivablesNet,4,
HealthCareTrustFundAssetsLimitedAsToUseNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
OtherLongTermInvestments,LongTermInvestmentsAndReceivablesNet,4,
AuctionRateSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,LongTermInvestmentsAndReceivablesNet,4,AccountsReceivableNetNoncurrent|NotesAndLoansReceivableNetNoncurrent
AccountsReceivableNetNoncurrent,LongTermInvestmentsAndReceivablesNet,4,AccountsReceivableGrossNoncurrent|AllowanceForDoubtfulAccountsReceivableNoncurrent
AccountsReceivableGrossNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AllowanceForDoubtfulAccountsReceivableNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
NotesAndLoansReceivableNetNoncurrent,LongTermInvestmentsAndReceivablesNet,4,NotesAndLoansReceivableGrossNoncurrent|AllowanceForNotesAndLoansReceivableNoncurrent
NotesAndLoansReceivableGrossNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AllowanceForNotesAndLoansReceivableNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
DueFromRelatedPartiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingAndSalesTypeLeasesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,LongTermInvestmentsAndReceivablesNet,4,EquityMethodInvestments|CostMethodInvestments|AdvancesToAffiliate
EquityMethodInvestments,LongTermInvestmentsAndReceivablesNet,4,
CostMethodInvestments,LongTermInvestmentsAndReceivablesNet,4,
AdvancesToAffiliate,LongTermInvestmentsAndReceivablesNet,4,
EquityMethodInvestments,LongTermInvestmentsAndReceivablesNet,4,
CostMethodInvestments,LongTermInvestmentsAndReceivablesNet,4,
AdvancesToAffiliate,LongTermInvestmentsAndReceivablesNet,4,
MarketableSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,AvailableForSaleSecuritiesNoncurrent|HeldToMaturitySecuritiesNoncurrent|OtherMarketableSecuritiesNoncurrent
AvailableForSaleSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,AvailableForSaleSecuritiesEquitySecuritiesNoncurrent|AvailableForSaleSecuritiesDebtSecuritiesNoncurrent
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
HeldToMaturitySecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
OtherMarketableSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AvailableForSaleSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,AvailableForSaleSecuritiesEquitySecuritiesNoncurrent|AvailableForSaleSecuritiesDebtSecuritiesNoncurrent
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AvailableForSaleSecuritiesEquitySecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
HeldToMaturitySecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
OtherMarketableSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
InvestmentInPhysicalCommodities,LongTermInvestmentsAndReceivablesNet,4,
HealthCareTrustFundAssetsLimitedAsToUseNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
OtherLongTermInvestments,LongTermInvestmentsAndReceivablesNet,4,
AuctionRateSecuritiesNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AccountsReceivableNetNoncurrent,LongTermInvestmentsAndReceivablesNet,4,AccountsReceivableGrossNoncurrent|AllowanceForDoubtfulAccountsReceivableNoncurrent
AccountsReceivableGrossNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AllowanceForDoubtfulAccountsReceivableNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AccountsReceivableGrossNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AllowanceForDoubtfulAccountsReceivableNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
NotesAndLoansReceivableNetNoncurrent,LongTermInvestmentsAndReceivablesNet,4,NotesAndLoansReceivableGrossNoncurrent|AllowanceForNotesAndLoansReceivableNoncurrent
NotesAndLoansReceivableGrossNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AllowanceForNotesAndLoansReceivableNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
NotesAndLoansReceivableGrossNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
AllowanceForNotesAndLoansReceivableNoncurrent,LongTermInvestmentsAndReceivablesNet,4,
Goodwill,AssetsNoncurrent,3,
IntangibleAssetsNetExcludingGoodwill,AssetsNoncurrent,3,IndefiniteLivedIntangibleAssetsExcludingGoodwill|FiniteLivedIntangibleAssetsNet|FiniteLivedIntangibleAssetsGross|FiniteLivedIntangibleAssetsAccumulatedAmortization
IndefiniteLivedIntangibleAssetsExcludingGoodwill,IntangibleAssetsNetExcludingGoodwill,4,
FiniteLivedIntangibleAssetsNet,IntangibleAssetsNetExcludingGoodwill,4,FiniteLivedIntangibleAssetsGross|FiniteLivedIntangibleAssetsAccumulatedAmortization
FiniteLivedIntangibleAssetsGross,IntangibleAssetsNetExcludingGoodwill,4,
FiniteLivedIntangibleAssetsAccumulatedAmortization,IntangibleAssetsNetExcludingGoodwill,4,
FiniteLivedIntangibleAssetsGross,IntangibleAssetsNetExcludingGoodwill,4,
FiniteLivedIntangibleAssetsAccumulatedAmortization,IntangibleAssetsNetExcludingGoodwill,4,
PrepaidExpenseNoncurrent,AssetsNoncurrent,3,PrepaidExpenseOtherNoncurrent|PrepaidMineralRoyaltiesNoncurrent
PrepaidExpenseOtherNoncurrent,PrepaidExpenseNoncurrent,4,
PrepaidMineralRoyaltiesNoncurrent,PrepaidExpenseNoncurrent,4,
OtherAssetsNoncurrent,AssetsNoncurrent,3,
DerivativeInstrumentsAndHedgesNoncurrent,AssetsNoncurrent,3,DerivativeAssetsNoncurrent|HedgingAssetsNoncurrent|CommodityContractAssetNoncurrent|EnergyMarketingContractsAssetsNoncurrent
DerivativeAssetsNoncurrent,DerivativeInstrumentsAndHedgesNoncurrent,4,
HedgingAssetsNoncurrent,DerivativeInstrumentsAndHedgesNoncurrent,4,
CommodityContractAssetNoncurrent,DerivativeInstrumentsAndHedgesNoncurrent,4,
EnergyMarketingContractsAssetsNoncurrent,DerivativeInstrumentsAndHedgesNoncurrent,4,
RegulatedEntityOtherAssetsNoncurrent,AssetsNoncurrent,3,RegulatoryAssetsNoncurrent|SecuritizedRegulatoryTransitionAssetsNoncurrent|DemandSideManagementProgramCostsNoncurrent|UnamortizedLossReacquiredDebtNoncurrent|DecommissioningFundInvestments|AssetRecoveryDamagedPropertyCostsNoncurrent|DeferredStormAndPropertyReserveDeficiencyNoncurrent|InvestmentsInPowerAndDistributionProjects|PhaseInPlanAmountOfCostsDeferredForRateMakingPurposes|UnamortizedDebtIssuanceExpense
RegulatoryAssetsNoncurrent,RegulatedEntityOtherAssetsNoncurrent,4,
SecuritizedRegulatoryTransitionAssetsNoncurrent,RegulatedEntityOtherAssetsNoncurrent,4,
DemandSideManagementProgramCostsNoncurrent,RegulatedEntityOtherAssetsNoncurrent,4,
UnamortizedLossReacquiredDebtNoncurrent,RegulatedEntityOtherAssetsNoncurrent,4,
DecommissioningFundInvestments,RegulatedEntityOtherAssetsNoncurrent,4,
AssetRecoveryDamagedPropertyCostsNoncurrent,RegulatedEntityOtherAssetsNoncurrent,4,
DeferredStormAndPropertyReserveDeficiencyNoncurrent,RegulatedEntityOtherAssetsNoncurrent,4,
InvestmentsInPowerAndDistributionProjects,RegulatedEntityOtherAssetsNoncurrent,4,
PhaseInPlanAmountOfCostsDeferredForRateMakingPurposes,RegulatedEntityOtherAssetsNoncurrent,4,
UnamortizedDebtIssuanceExpense,RegulatedEntityOtherAssetsNoncurrent,4,
InvestmentsAndOtherNoncurrentAssets,AssetsNoncurrent,3,
DeferredCostsNoncurrentAbstract,AssetsNoncurrent,3,DeferredCostsLeasingNetNoncurrent|DeferredSetUpCostsNoncurrent|DeferredSubscriberAcquisitionCostsNoncurrent|DeferredSalesCommission|IncentiveToLessee|DeferredCosts
DeferredCostsLeasingNetNoncurrent,DeferredCostsNoncurrentAbstract,4,
DeferredSetUpCostsNoncurrent,DeferredCostsNoncurrentAbstract,4,
DeferredSubscriberAcquisitionCostsNoncurrent,DeferredCostsNoncurrentAbstract,4,
DeferredSalesCommission,DeferredCostsNoncurrentAbstract,4,
IncentiveToLessee,DeferredCostsNoncurrentAbstract,4,
DeferredCosts,DeferredCostsNoncurrentAbstract,4,
DepositsAssetsNoncurrent,AssetsNoncurrent,3,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedAfterOneYear,AssetsNoncurrent,3,
InsuranceReceivableForMalpracticeNoncurrent,AssetsNoncurrent,3,
DeferredTaxAssetsLiabilitiesNetNoncurrent,AssetsNoncurrent,3,
DeferredRentReceivablesNetNoncurrent,AssetsNoncurrent,3,
AssetsHeldInTrustNoncurrent,AssetsNoncurrent,3,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,AssetsNoncurrent,3,
RestrictedCashAndInvestmentsNoncurrent,AssetsNoncurrent,3,RestrictedCashAndCashEquivalentsNoncurrent|MarketableSecuritiesRestrictedNoncurrent|RestrictedInvestmentsNoncurrent|OtherRestrictedAssetsNoncurrent|RestrictedCashNoncurrent|RestrictedCashEquivalentsNoncurrent
RestrictedCashAndCashEquivalentsNoncurrent,RestrictedCashAndInvestmentsNoncurrent,4,RestrictedCashNoncurrent|RestrictedCashEquivalentsNoncurrent
RestrictedCashNoncurrent,RestrictedCashAndInvestmentsNoncurrent,4,
RestrictedCashEquivalentsNoncurrent,RestrictedCashAndInvestmentsNoncurrent,4,
MarketableSecuritiesRestrictedNoncurrent,RestrictedCashAndInvestmentsNoncurrent,4,
RestrictedInvestmentsNoncurrent,RestrictedCashAndInvestmentsNoncurrent,4,
OtherRestrictedAssetsNoncurrent,RestrictedCashAndInvestmentsNoncurrent,4,
RestrictedCashNoncurrent,RestrictedCashAndInvestmentsNoncurrent,4,
RestrictedCashEquivalentsNoncurrent,RestrictedCashAndInvestmentsNoncurrent,4,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrentAbstract,AssetsNoncurrent,3,DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets|DisposalGroupIncludingDiscontinuedOperationInventoryNoncurrent|DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssetsNoncurrent|DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNoncurrent|DisposalGroupIncludingDiscontinuedOperationGoodwillNoncurrent|DisposalGroupIncludingDiscontinuedOperationCapitalLeasedAssetsNoncurrent|DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent|DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent
DisposalGroupIncludingDiscontinuedOperationOtherNoncurrentAssets,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrentAbstract,4,
DisposalGroupIncludingDiscontinuedOperationInventoryNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrentAbstract,4,
DisposalGroupIncludingDiscontinuedOperationDeferredTaxAssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrentAbstract,4,
DisposalGroupIncludingDiscontinuedOperationIntangibleAssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrentAbstract,4,
DisposalGroupIncludingDiscontinuedOperationGoodwillNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrentAbstract,4,
DisposalGroupIncludingDiscontinuedOperationCapitalLeasedAssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrentAbstract,4,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipmentNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrentAbstract,4,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrentAbstract,4,
AdvanceRoyaltiesNoncurrent,AssetsNoncurrent,3,
BusinessCombinationContingentConsiderationAssetNoncurrent,AssetsNoncurrent,3,
AmortizationMethodQualifiedAffordableHousingProjectInvestments,AssetsNoncurrent,3,
Liabilities,StatementLineItems,1,LiabilitiesCurrent|LiabilitiesNoncurrent
LiabilitiesCurrent,Liabilities,3,AccountsPayableAndAccruedLiabilitiesCurrent|DebtCurrent|DeferredCompensationLiabilityCurrent|DeferredRevenueAndCreditsCurrent|BillingsInExcessOfCostCurrent|DerivativeInstrumentsAndHedgesLiabilities|DeferredTaxLiabilitiesCurrent|LiabilityForUncertainTaxPositionsCurrent|PostemploymentBenefitsLiabilityCurrent|SecuritiesLoaned|RegulatoryLiabilityCurrent|ProvisionForLossOnContracts|LitigationReserveCurrent|AccruedEnvironmentalLossContingenciesCurrent|AssetRetirementObligationCurrent|AccruedCappingClosurePostClosureAndEnvironmentalCosts|AccruedReclamationCostsCurrent|DeferredGasPurchasesCurrent|ProgramRightsObligationsCurrent|DueToRelatedPartiesCurrent|LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent|LiabilitiesOfBusinessTransferredUnderContractualArrangementCurrent|OtherLiabilitiesCurrent|CustomerRefundLiabilityCurrent|SelfInsuranceReserveCurrent|BusinessCombinationContingentConsiderationLiabilityCurrent|AccountsPayableCurrent|AccruedLiabilitiesCurrent|EmployeeRelatedLiabilitiesCurrent|TaxesPayableCurrent|AccruedIncomeTaxesCurrent|SalesAndExciseTaxPayableCurrent|AccrualForTaxesOtherThanIncomeTaxesCurrent|InterestAndDividendsPayableCurrent|AccountsPayableAndOtherAccruedLiabilitiesCurrent|ShortTermBorrowings|BankOverdrafts|CommercialPaper|BridgeLoan|ConstructionLoan|ShortTermBankLoansAndNotesPayable|ShortTermNonBankLoansAndNotesPayable|OtherShortTermBorrowings|LongTermDebtAndCapitalLeaseObligationsCurrent|LongTermDebtCurrent|SecuredDebtCurrent|ConvertibleDebtCurrent|UnsecuredDebtCurrent|SubordinatedDebtCurrent|ConvertibleSubordinatedDebtCurrent|LongTermCommercialPaperCurrent|LongTermConstructionLoanCurrent|LongtermTransitionBondCurrent|LongtermPollutionControlBondCurrent|JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrustCurrent|OtherLongTermDebtCurrent|LinesOfCreditCurrent|NotesAndLoansPayableCurrent|NotesPayableCurrent|MediumtermNotesCurrent|ConvertibleNotesPayableCurrent|NotesPayableToBankCurrent|SeniorNotesCurrent|JuniorSubordinatedNotesCurrent|OtherNotesPayableCurrent|LoansPayableCurrent|LoansPayableToBankCurrent|OtherLoansPayableCurrent|SpecialAssessmentBondCurrent|FederalHomeLoanBankAdvancesCurrent|CapitalLeaseObligationsCurrent|DeferredCompensationShareBasedArrangementsLiabilityCurrent|DeferredCompensationCashBasedArrangementsLiabilityCurrent|OtherDeferredCompensationArrangementsLiabilityCurrent|CustomerLoyaltyProgramLiabilityCurrent|DeferredRevenueCurrent|DeferredAirTrafficRevenue|OtherDeferredCreditsCurrent|DeferredRentCreditCurrent|DerivativeLiabilitiesCurrent|HedgingLiabilitiesCurrent|EnergyMarketingContractLiabilitiesCurrent
AccountsPayableAndAccruedLiabilitiesCurrent,LiabilitiesCurrent,4,AccountsPayableCurrent|AccruedLiabilitiesCurrent|EmployeeRelatedLiabilitiesCurrent|TaxesPayableCurrent|InterestAndDividendsPayableCurrent|AccountsPayableAndOtherAccruedLiabilitiesCurrent
AccountsPayableCurrent,LiabilitiesCurrent,4,
AccruedLiabilitiesCurrent,LiabilitiesCurrent,4,
EmployeeRelatedLiabilitiesCurrent,LiabilitiesCurrent,4,
TaxesPayableCurrent,LiabilitiesCurrent,4,AccruedIncomeTaxesCurrent|SalesAndExciseTaxPayableCurrent|AccrualForTaxesOtherThanIncomeTaxesCurrent
AccruedIncomeTaxesCurrent,LiabilitiesCurrent,4,
SalesAndExciseTaxPayableCurrent,LiabilitiesCurrent,4,
AccrualForTaxesOtherThanIncomeTaxesCurrent,LiabilitiesCurrent,4,
InterestAndDividendsPayableCurrent,LiabilitiesCurrent,4,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,LiabilitiesCurrent,4,
DebtCurrent,LiabilitiesCurrent,4,ShortTermBorrowings|LongTermDebtAndCapitalLeaseObligationsCurrent
ShortTermBorrowings,LiabilitiesCurrent,4,BankOverdrafts|CommercialPaper|BridgeLoan|ConstructionLoan|ShortTermBankLoansAndNotesPayable|ShortTermNonBankLoansAndNotesPayable|OtherShortTermBorrowings
BankOverdrafts,LiabilitiesCurrent,4,
CommercialPaper,LiabilitiesCurrent,4,
BridgeLoan,LiabilitiesCurrent,4,
ConstructionLoan,LiabilitiesCurrent,4,
ShortTermBankLoansAndNotesPayable,LiabilitiesCurrent,4,
ShortTermNonBankLoansAndNotesPayable,LiabilitiesCurrent,4,
OtherShortTermBorrowings,LiabilitiesCurrent,4,
LongTermDebtAndCapitalLeaseObligationsCurrent,LiabilitiesCurrent,4,LongTermDebtCurrent|CapitalLeaseObligationsCurrent
LongTermDebtCurrent,LiabilitiesCurrent,4,SecuredDebtCurrent|ConvertibleDebtCurrent|UnsecuredDebtCurrent|SubordinatedDebtCurrent|ConvertibleSubordinatedDebtCurrent|LongTermCommercialPaperCurrent|LongTermConstructionLoanCurrent|LongtermTransitionBondCurrent|LongtermPollutionControlBondCurrent|JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrustCurrent|OtherLongTermDebtCurrent|LinesOfCreditCurrent|NotesAndLoansPayableCurrent|SpecialAssessmentBondCurrent|FederalHomeLoanBankAdvancesCurrent
SecuredDebtCurrent,LiabilitiesCurrent,4,
ConvertibleDebtCurrent,LiabilitiesCurrent,4,
UnsecuredDebtCurrent,LiabilitiesCurrent,4,
SubordinatedDebtCurrent,LiabilitiesCurrent,4,
ConvertibleSubordinatedDebtCurrent,LiabilitiesCurrent,4,
LongTermCommercialPaperCurrent,LiabilitiesCurrent,4,
LongTermConstructionLoanCurrent,LiabilitiesCurrent,4,
LongtermTransitionBondCurrent,LiabilitiesCurrent,4,
LongtermPollutionControlBondCurrent,LiabilitiesCurrent,4,
JuniorSubordinatedDebentureOwedToUnconsolidatedSubsidiaryTrustCurrent,LiabilitiesCurrent,4,
OtherLongTermDebtCurrent,LiabilitiesCurrent,4,
LinesOfCreditCurrent,LiabilitiesCurrent,4,
NotesAndLoansPayableCurrent,LiabilitiesCurrent,4,NotesPayableCurrent|LoansPayableCurrent
NotesPayableCurrent,LiabilitiesCurrent,4,MediumtermNotesCurrent|ConvertibleNotesPayableCurrent|NotesPayableToBankCurrent|SeniorNotesCurrent|JuniorSubordinatedNotesCurrent|OtherNotesPayableCurrent
MediumtermNotesCurrent,LiabilitiesCurrent,4,
ConvertibleNotesPayableCurrent,LiabilitiesCurrent,4,
NotesPayableToBankCurrent,LiabilitiesCurrent,4,
SeniorNotesCurrent,LiabilitiesCurrent,4,
JuniorSubordinatedNotesCurrent,LiabilitiesCurrent,4,
OtherNotesPayableCurrent,LiabilitiesCurrent,4,
LoansPayableCurrent,LiabilitiesCurrent,4,LoansPayableToBankCurrent|OtherLoansPayableCurrent
LoansPayableToBankCurrent,LiabilitiesCurrent,4,
OtherLoansPayableCurrent,LiabilitiesCurrent,4,
SpecialAssessmentBondCurrent,LiabilitiesCurrent,4,
FederalHomeLoanBankAdvancesCurrent,LiabilitiesCurrent,4,
CapitalLeaseObligationsCurrent,LiabilitiesCurrent,4,
DeferredCompensationLiabilityCurrent,LiabilitiesCurrent,4,DeferredCompensationShareBasedArrangementsLiabilityCurrent|DeferredCompensationCashBasedArrangementsLiabilityCurrent|OtherDeferredCompensationArrangementsLiabilityCurrent
DeferredCompensationShareBasedArrangementsLiabilityCurrent,LiabilitiesCurrent,4,
DeferredCompensationCashBasedArrangementsLiabilityCurrent,LiabilitiesCurrent,4,
OtherDeferredCompensationArrangementsLiabilityCurrent,LiabilitiesCurrent,4,
DeferredRevenueAndCreditsCurrent,LiabilitiesCurrent,4,CustomerLoyaltyProgramLiabilityCurrent|DeferredRevenueCurrent|DeferredAirTrafficRevenue|OtherDeferredCreditsCurrent|DeferredRentCreditCurrent
CustomerLoyaltyProgramLiabilityCurrent,LiabilitiesCurrent,4,
DeferredRevenueCurrent,LiabilitiesCurrent,4,
DeferredAirTrafficRevenue,LiabilitiesCurrent,4,
OtherDeferredCreditsCurrent,LiabilitiesCurrent,4,
DeferredRentCreditCurrent,LiabilitiesCurrent,4,
BillingsInExcessOfCostCurrent,LiabilitiesCurrent,4,
DerivativeInstrumentsAndHedgesLiabilities,LiabilitiesCurrent,4,DerivativeLiabilitiesCurrent|HedgingLiabilitiesCurrent|EnergyMarketingContractLiabilitiesCurrent
DerivativeLiabilitiesCurrent,LiabilitiesCurrent,4,
HedgingLiabilitiesCurrent,LiabilitiesCurrent,4,
EnergyMarketingContractLiabilitiesCurrent,LiabilitiesCurrent,4,
DeferredTaxLiabilitiesCurrent,LiabilitiesCurrent,4,
LiabilityForUncertainTaxPositionsCurrent,LiabilitiesCurrent,4,
PostemploymentBenefitsLiabilityCurrent,LiabilitiesCurrent,4,
SecuritiesLoaned,LiabilitiesCurrent,4,
RegulatoryLiabilityCurrent,LiabilitiesCurrent,4,
ProvisionForLossOnContracts,LiabilitiesCurrent,4,
LitigationReserveCurrent,LiabilitiesCurrent,4,
AccruedEnvironmentalLossContingenciesCurrent,LiabilitiesCurrent,4,
AssetRetirementObligationCurrent,LiabilitiesCurrent,4,
AccruedCappingClosurePostClosureAndEnvironmentalCosts,LiabilitiesCurrent,4,
AccruedReclamationCostsCurrent,LiabilitiesCurrent,4,
DeferredGasPurchasesCurrent,LiabilitiesCurrent,4,
ProgramRightsObligationsCurrent,LiabilitiesCurrent,4,
DueToRelatedPartiesCurrent,LiabilitiesCurrent,4,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,LiabilitiesCurrent,4,
LiabilitiesOfBusinessTransferredUnderContractualArrangementCurrent,LiabilitiesCurrent,4,
OtherLiabilitiesCurrent,LiabilitiesCurrent,4,
CustomerRefundLiabilityCurrent,LiabilitiesCurrent,4,
SelfInsuranceReserveCurrent,LiabilitiesCurrent,4,
BusinessCombinationContingentConsiderationLiabilityCurrent,LiabilitiesCurrent,4,
AccountsPayableCurrent,LiabilitiesCurrent,4,
AccruedLiabilitiesCurrent,LiabilitiesCurrent,4,
EmployeeRelatedLiabilitiesCurrent,LiabilitiesCurrent,4,
TaxesPayableCurrent,LiabilitiesCurrent,4,AccruedIncomeTaxesCurrent|SalesAndExciseTaxPayableCurrent|AccrualForTaxesOtherThanIncomeTaxesCurrent
AccruedIncomeTaxesCurrent,LiabilitiesCurrent,4,
SalesAndExciseTaxPayableCurrent,LiabilitiesCurrent,4,
AccrualForTaxesOtherThanIncomeTaxesCurrent,LiabilitiesCurrent,4,
AccruedIncomeTaxesCurrent,LiabilitiesCurrent,4,
SalesAndExciseTaxPayableCurrent,LiabilitiesCurrent,4,
AccrualForTaxesOtherThanIncomeTaxesCurrent,LiabilitiesCurrent,4,
InterestAndDividendsPayableCurrent,LiabilitiesCurrent,4,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,LiabilitiesCurrent,4,
ShortTermBorrowings,LiabilitiesCurrent,4,BankOverdrafts|CommercialPaper|BridgeLoan|ConstructionLoan|ShortTermBankLoansAndNotesPayable|ShortTermNonBankLoansAndNotesPayable|OtherShortTermBorrowings
BankOverdrafts,LiabilitiesCurrent,4,
CommercialPaper,LiabilitiesCurrent,4,
BridgeLoan,LiabilitiesCurrent,4,
ConstructionLoan,LiabilitiesCurrent,4,
ShortTermBankLoansAndNotesPayable,LiabilitiesCurrent,4,
ShortTermNonBankLoansAndNotesPayable,LiabilitiesCurrent,4,
OtherShortTermBorrowings,LiabilitiesCurrent,4,
BankOverdrafts,LiabilitiesCurrent,4,
CommercialPaper,LiabilitiesCurrent,4,
BridgeLoan,LiabilitiesCurrent,4,
ConstructionLoan,LiabilitiesCurrent,4,
ShortTermBankLoansAndNotesPayable,LiabilitiesCurrent,4,
ShortTermNonBankLoansAndNotesPayable,LiabilitiesCurrent,4,
OtherShortTermBorrowings,LiabilitiesCurrent,4,
LongTermDebtAndCapitalLeaseObligationsCurrent,LiabilitiesCurrent,4,LongTermDebtCurrent|CapitalLeaseObligationsCurrent
